null,a17a,15.39301166,+,1
Helped me when I found something difficult to do on the internet,k2c,15.17843744,+,1
I know how to report abusive posts or things that I find offending in social media (e.g. Facebook report abuse),e1p1,15.07956844,+,1
null,a14,14.86162488,+,1
Had so much alcohol that I got really drunk,a25a,14.63799582,+,1
I know how to remove people from my contact lists,e1m,14.51435577,+,1
null,d7a,14.21851197,-,1
null,f45f,13.99813583,+,1
null,b10a,13.95365253,+,1
Connect to a Wi-Fi network,e3b,13.9435599,+,1
Facebook,d1a,13.82047901,+,1
Age,b3,13.76923934,+,1
Have the same documents; contacts or apps on all devices that I use (e.g. smartphone; tablet; PC),e3d,13.73999016,+,1
I know how to hide my IP address,e1f2,13.35320119,+,1
A friend around my age,c8c,12.84514537,+,1
I played online games alone,c4y,12.48095591,-,1
Instagram,d1c,12.26863593,+,1
Someone else,c7h,12.19056562,+,1
I know which information I should and shouldn't share online,e1l,12.10551519,+,1
Instagram,d14e,12.09502169,+,5
Block push notifications from different apps,e3c,11.97084913,+,1
I know what to do if someone acts online in a way I don't like,d2c,11.9370751,+,1
I find it easy to find a website I have visited before,e1i,11.93007541,+,1
I know how to set network settings (LAN; wi-fi; device-connection),e1f3,11.92891894,+,1
I played games with other people online,c4z,11.66161817,-,1
A mobile phone that is not a smartphone,b7a,11.35905821,+,1
An age that is not your real age,d9g,11.30893695,-,1
When I speak someone listens to what I say,i2a,11.16623709,+,1
I looked for information about the place I want to go visit/eat,c4c2,10.82853965,+,1
Someone I first met on the internet; but who has no other connection to my life outside of the internet,c7g,10.81025559,+,1
I looked for health information for myself or someone I know,c4ee,10.76487528,+,1
I discussed political or social problems with other people online,c4i,10.74230917,+,1
Deactivate the function showing my geographical position (on Facebook; Google Maps; etc.),e3a,10.73477756,+,1
null,h1,10.72423602,+,1
Encouraged me to explore and learn things on the internet,j5b,10.59468225,+,1
Missed school lessons without my parent(s)/carer(s) knowing,a25b,10.55723912,+,1
Suggested ways to behave towards other people online,j5g,10.51486712,+,1
Facebook/Messenger,d14a,10.49506629,-,5
Encouraged me to explore and learn things on the internet,k2b,10.45372934,+,1
My brother or sister (or step/foster/half siblings),c6b,10.4195135,+,1
Places you've dined and visited,d9j,10.34668307,+,1
A photo that clearly shows your face,d9a,10.30120563,+,1
I am nervous in certain new situations; I easily lose confidence,a20g,10.10246443,+,1
I looked for information about work or study opportunities,c4b,9.981755833,+,1
A teacher,h2d,9.893926719,+,1
At home,b6b,9.858015398,+,1
Another adult you trust,h2f,9.8302097,+,1
I know how to save a photo that I find online,e1a,9.723850374,+,1
I can solve difficult problems if I try hard enough,a26a,9.675185047,+,1
I checked out what things cost by looking online,c4hh1,9.666480896,+,1
My mother or father (or step/foster mother or father),c6a,9.651388866,+,1
I posted photos or comments online (e.g. on Facebook or a blog),c4gg,9.564330493,+,1
Encourages me to explore and learn things on the internet,i4a,9.506975232,+,1
My parent(s)/carer(s) sets rules about what I can do outside the home,i3c,9.45872233,+,1
Cousin,h2i,9.391802622,+,1
I finish the work I'm doing. My attention is good,a20l,9.357048413,+,1
Find information on how to use smartphones safely,e3h,9.244713351,+,1
I know how to use a programming language (e.g. HTML; XML; etc.),e1c,9.229467081,+,1
Pictures showing whole body,d9k,9.229376247,+,1
null,a18,9.216840289,+,1
I feel safe at home,i2c,8.897907732,+,1
My mother or father (or step/foster mother or father),c9a,8.892372082,+,1
Explained why some websites are good or bad,j5f,8.789544707,+,1
I am confident that I can deal with unexpected problems,a26d,8.764321318,+,1
A friend around my age,f14c,8.694080621,+,1
By messages sent to me on my phone (SMS/TEXT or MMS),f21b,8.608156202,+,1
I am looking for work,a4e,8.513508013,+,1
Read/watch news online,i6h,8.401854253,-,1
I am a school student,a4a,8.321670068,-,1
I can stay calm when things get difficult because I am good at coping,a26g,8.276583317,+,1
Put (or post) photos; videos or music online to share with others (including social networking or instant messaging),i6k,8.245470189,-,1
In general; talked to me about what I would do if something on the internet ever bothered me,j5i,8.237210011,+,1
I visited a social network site (e.g.; Facebook [add local examples]),c4p,8.135280803,+,1
Twitter,d1d,8.059410609,+,1
I worry a lot,a20f,7.907409888,+,1
My parents,b10b1,7.889587517,-,1
I get worried when I �?nd out my friends are having fun without me ,k1d,7.795745634,+,1
I listened to music online (by downloading or streaming),c4bb,7.754959363,+,1
Boyfriend/Girlfriend,f14o,7.741485523,+,1
Sits with me while I use the internet,i4d,7.677698039,+,1
My parent(s)/carer(s) sets rules about what I can do at home,i3b,7.646095483,+,1
Others,d15f,7.63892091,+,1
null,f4,7.566597968,+,1
I looked for resources or events about my local neighbourhood,c4d,7.472628642,+,1
Hate messages that attack certain groups or individuals (e.g.; people of different colour or religion or nationality),f41d,7.290465199,+,1
I usually share with others (food; games; pens etc.),a20x,7.20164801,+,1
I am a student in college,a4g,7.045486644,+,1
On a social networking site (e.g. Facebook; Twitter; [add local examples]),f32f,6.984913318,+,1
I know how to install apps on a mobile device (e.g. phone or tablet),e1v,6.924652304,+,1
The device (e.g.; phone; tablet; computer) I use got a virus or spyware,f43b,6.868261038,+,1
On television; film,f31b,6.844729369,+,1
My brother or sister (or step/foster/half siblings),c8b,6.841228406,+,1
Talks to me about what to do if something online bothers or upsets me,i4g,6.733073431,+,1
Someone I first met on the internet; but who has no other connection to my life outside of the internet,c6g,6.680909372,+,1
Block pop ups which promote apps; games or services I have to pay for (unrequested windows that appear during web surfing),e3e,6.674252868,+,1
In a gaming community (also on the Xbox and other game consoles),f37h,6.61364254,-,1
I am attending training in technical/vocational course,a4h,6.501159253,+,1
I used the internet to talk to people from places or backgrounds different from mine,c4e,6.48485086,+,1
Writing things,c10b,6.301262213,+,1
Prefer not to say,f14i,6.217892606,-,1
I browsed for things to buy,c4hh,6.215811165,+,1
Use instant messaging,i6g,6.129550697,-,1
Classmate,h2m,6.11469394,+,1
Made rules about what I can do on the internet at school,j5c,6.011687745,+,1
Take a picture or a video with my smartphone and post it onto social media,e3j,5.901182676,+,1
A relative or friend who is an OFW (overseas Filipino worker),c8g1,5.881158075,+,1
Talked to me about what I do on the internet,j5e,5.845042093,+,1
Suggested ways to use the internet safely,j5a,5.678194343,+,1
Visit a chat room,i6f,5.665077352,-,1
I showed my friends or family something that I saw online,c4v,5.598593132,+,1
In an online game,f37g,5.518815616,-,1
My mother or father (or step/foster mother or father),c7a,5.448505617,+,1
Protect a smartphone with a PIN/with a screen pattern,e3f,5.436085688,+,1
I know how to download and carck to full version some paid apps without paying a fee (e.g. torrent; etc.),e1x1,5.341684335,+,1
Explained why some websites are good or bad,k2d,5.326984696,+,1
Someone else,c6h,5.181922729,+,1
I was sent a message that I did not want with advertisements for or links to X-rated websites [use local term for 'X-rated'],g1a,5.087825539,+,1
null,i8e,5.071448341,-,1
I get very angry and often lose my temper,a20a,5.046184272,+,1
null,k3,5.022669821,+,1
About bullying,f41p,4.963332821,+,1
Someone I first met on the internet; but who is friends or family of other people I know in person,c6f,4.928296313,+,1
Helped me when I found something difficult to do or find on the internet,j5d,4.896684147,+,1
Someone I first met on the internet; but who is friends or family of other people I know in person,c7f,4.871414517,+,1
Grandfather/Grandmother,f14l,4.84693279,-,1
My friends really try to help me,k1a,4.793794002,+,1
Suggested ways to use the internet safely,k2a,4.769187952,+,1
Use the internet for school work,i6i,4.76805169,-,1
null,f13,4.765276529,+,1
Father or step-/foster father,g9d,4.751702864,-,1
A sexual image or video of someone naked,f33a,4.736328862,-,1
A smartphone [iPhone; Samsung Galaxy; Cherry Mobile; Star Mobile; etc],b8b,4.73321707,+,1
I can count on my friends when things go wrong,k1b,4.704747713,+,1
I used the internet to help somebody else,c4g,4.687866723,+,1
I created a blog or story or website online,c4n,4.683257697,+,1
null,f11,4.677809843,+,1
A teacher,c7d,4.65411987,+,1
null,f12,4.585217464,-,1
null,f35,4.581863261,+,1
Visit a social networking site (e.g.; Facebook; [insert local terms]),i6c,4.512648001,-,1
Post messages or love quotes that pertain to the boy/girl whom I have a crush on,f1h,4.412585438,+,1
I created my own video or music and uploaded it to share,c4m,4.394936293,+,1
Other people my age generally like me,a20p,4.373187544,+,1
I know which different types of licences apply to online content,e1s,4.305330707,+,1
Play games with other people online,i6e,4.287239305,+,1
A teacher,c6d,4.253438389,+,1
Someone else,c8h,4.240610437,+,1
Does shared activities together with me on the internet,i4f,4.195769817,+,1
I posted videos or music created by someone else,c4o,4.083336961,+,1
Mother,a3a,4.052316204,-,1
I talked to family or friends who live further away (e.g. by Skype; Viber; FaceTime),c4q,4.051201604,+,1
People seem to think I am not smart,a21b,4.048034947,+,1
Making presentations,c10a,4.040640867,+,1
null,g4,4.040520297,-,1
Communicating with teachers (e.g. submitting homework or asking a question),c10h,4.030472053,+,1
I've met face to face with a person I just got acquainted on internet and who is totally unknown to anyone I personally know,f6b,3.995601375,-,1
Doing group work with other students,c10f,3.933213857,+,1
Another adult I trust,c8e,3.921426671,+,1
Download music or films,i6b,3.895610517,-,1
My parent(s)/carer(s) tells me when I am doing something well,i3d,3.867477041,+,1
I know how to create something new from video or music that I found online,e1t,3.805220051,+,1
When I use the internet; I feel I want to achieve more in life.,a29b,3.783174674,+,1
Stays nearby when I use the internet,i4e,3.776104418,+,1
Prefer not to say,g9l,3.761178684,+,1
On a social networking site (e.g. Facebook; Twitter etc.),f21c,3.753962492,+,1
Another adult I trust,c6e,3.749710781,+,1
In the home of friends or relatives,b6c,3.720980967,+,1
Gory or violent images,f41f,3.718912623,+,1
I know how to design a website,e1u,3.709286516,+,1
A relative or friend who is an OFW (overseas Filipino worker),c7g1,3.704701436,+,1
Another adult I trust,c7e,3.676334736,+,1
A teacher,c9d,3.654873761,+,1
I was left out or excluded from a group or activity on the internet,f22c,3.613036963,-,1
I opened a message or a link in a message that showed pictures of naked people or of people having sex that I did not want,g1b,3.594906357,+,1
I used instant messaging [insert local examples e.g. Viber; WhatsApp],c4r,3.588472425,+,1
Helped my parent/carer to do something they found difficult on the internet,i5b,3.583260804,+,1
I used the internet for schoolwork,c4c,3.552245272,+,1
null,i7f,3.463127128,+,1
Contributing to a school blog or online discussion,c10i,3.442748508,+,1
null,d8,3.384555619,+,1
I find other people are kind and helpful on the internet,d2b,3.350405798,-,1
null,i7g,3.345691749,+,1
Ways how to find a relationship,f41h,3.23654222,+,1
Other children are treated better than me,a21a,3.176837035,+,1
In an online game,f27g,3.137875952,-,1
When I use the internet; I learn about different things that I could study; do or become what I want to be as productive as possible.,a29a,3.130629579,+,1
null,f2,3.111035188,+,1
I know how to set the firewall,e1f5,3.100852872,+,1
Other adult you trust e.g. coach; neighbour; doctor; or babysitter,g9j,3.082370227,-,1
If someone opposes me; I can find ways to get what I want,a26b,3.064642554,+,1
Checked maps,c4c1,3.054430736,+,1
A relative or friend who is an OFW (overseas Filipino worker),c6g1,3.048387974,+,1
By 'pop up' (something appears by accident),f37i,3.025451977,-,1
I find it easy to check if the information I find online is true,e1g,2.953603493,+,1
I've personally met with an older person,f6d,2.944653039,-,1
null,f19,2.93212828,-,1
Because of not having enough money,a22f,2.910339274,+,1
I know how to make an in-app purchase,e1x,2.887404571,+,1
Talks to me about what I do on the internet,i4c,2.883792597,+,1
I lost money by being cheated on the internet,f43c,2.863825231,-,1
My brother or sister (or step/foster/half siblings),c9b,2.823676313,+,1
I created my own artwork; designs and illustrations and uploaded them on the internet,c4o1,2.760093607,+,1
Sometimes I end up on websites without knowing how I got there,e1k,2.752147871,+,1
Sent a photo or video of myself to someone I have never met face-to-face,f1e,2.750542979,-,1
By mobile phone calls,f21a,2.740059463,+,1
Because I am not studying (i.e.; out-of-school),a22n,2.733914915,-,1
Suggests ways to use the internet safely,i4b,2.732958247,+,1
YouTube/Hangout (Google),d14g,2.72901771,+,5
I visited a chatroom to meet new people [insert local examples],c4w,2.711328798,+,1
I used the internet to join a civic; religious or political group,c4l,2.680916568,+,1
I participated in a site where people share my interests or hobbies,c4ff,2.678134712,+,1
Another adult I trust,c9e,2.677852399,+,1
I try to be nice to other people. I care about their feelings,a20v,2.675509643,+,1
Spotify,d1h,2.646438825,+,1
null,i7h,2.577633091,+,1
I've met with LGBT person (lesbian; gay; bisexual; transgender) whom i just got acquainted with on internet,f6h,2.56330978,-,1
Classmate,f14n,2.550695769,+,1
My spouse or partner (including boyfriend/girlfriend),a3g,2.493600587,+,1
I am often unhappy; sad or tearful,a20i,2.488254003,+,1
Siblings (including half; step or foster siblings),a3f,2.46481755,-,1
I do paid employment,a4c,2.447552523,+,1
I've met with another woman like myself whom i just got acquainted with on internet,f6f,2.434642757,-,1
I know how to use incognito in browsing,e1k1,2.432981844,+,1
Someone I first met on the internet; but who is friends or family of other people I know in person,c9f,2.427441131,+,1
A desktop computer,b8c,2.417880992,+,1
Your address,d9c,2.410507201,+,1
My parent(s)/carer(s) praises me for behaving well,i3a,2.378356027,+,1
My family really tries to help me,i2b,2.369195351,+,1
Because my parents are not around (i.e.; OFW),a22k,2.238922855,-,1
Their experiences of taking drugs,f41e,2.233051732,+,1
In a chatroom,f32g,2.210685907,+,1
I've met face to face with a person I just got acquainted on internet but is already known by my friends or relatives,f6a,2.206393339,-,1
I often volunteer to help others (e.g.; parents; carers; teachers; children),a20w,2.201777569,+,1
I was asked to make an in-app purchase when playing an online game (e.g.; to do well in the game),f43g,2.199226386,+,1
Ask for your parent's/carer's help with a situation on the internet that I could not handle,i5f,2.174634139,-,1
I blocked the person from contacting me,f16i,2.131198491,+,1
On a media sharing platform (YouTube; Instagram; Flickr),f37d,2.129463307,-,1
A teacher,c8d,2.110113955,+,1
Another adult I trust,f14f,2.106508368,+,1
Because of my opinions or beliefs,a22i,2.047302332,+,1
null,f29,2.045675469,+,1
Helped me in the past when something has bothered me on the internet,k2f,2.04450054,+,1
In a chatroom,f27f,2.026741486,-,1
By messages sent by the phone (SMS/Text or MMS),f27b,2.00497862,+,1
About smoking,f41o,2.001297257,+,1
null,d10,1.996052407,-,1
No one,h2h,1.983090721,-,1
Engage in chat activities with a person whom I only met on internet,f1j,1.97807201,+,1
I know how to jailbreak; crack games and apps; change IP address,e1f1,1.948176101,+,1
About drinking alcohol,f41n,1.916678684,+,1
null,f18,1.883067168,+,1
I have been asked by someone on the internet to do something sexual when I did not want to,g2c,1.85659862,+,1
I ignored the problem or hoped the problem would go away by itself,f16a,1.829927416,-,1
null,f23,1.828462522,+,1
Ways to join in gambling,f41i,1.823686855,-,1
Told my parent/carer about things that bother or upset me on the internet,i5a,1.803723433,+,1
Grandfather/Grandmother,h2k,1.768791167,-,1
I am easily distracted and find it difficult to concentrate,a20n,1.744416945,+,1
null,i8b,1.740488761,+,1
I've met with a foreigner (different nationality),f6c,1.738705739,-,1
Mother or step-/foster mother,g9e,1.72695745,-,1
Helped me in the past when something has bothered me on the internet,j5h,1.723104016,+,1
It's easy for me to stick to my aims and achieve my goals,a26c,1.721741684,+,1
Because of how I look or behave,a22h,1.716733365,+,1
When I am on my way somewhere (e.g. on the street; in a bus or car),b6e,1.714738267,+,1
I am currently in a vacation,a4i,1.703223819,-,1
I have experienced conflicts with family or friends because of the time I spent on the internet,f45b,1.692104111,+,1
Pretended to be a different kind of person online from who I really am,f1d,1.687797141,-,1
Met personally with someone whom I met online (i.e.; eyeball),a25f,1.687250965,+,1
null,g5,1.681777974,+,1
I know how to edit or make basic changes to online content that others have created,e1r,1.644126798,+,1
Ways to be very thin (such as being anorexic or bulimic),f41c,1.643663274,+,1
null,i7b,1.630873128,+,1
League of Legends,d15d,1.621935119,-,1
null,a27,1.565730495,+,1
In an advert,f32n,1.56214917,+,1
I've met with another man like myself whom i just got acquainted with on internet,f6g,1.551342735,-,1
I have tried unsuccessfully to spend less time on the internet,f45d,1.550622824,+,1
Someone I first met on the internet; but who has no other connection to my life outside of the internet,c8g,1.525043068,+,1
I am restless; I cannot stay still for long,a20k,1.505972047,+,1
Ways of physically harming or hurting themselves,f41a,1.486436281,+,1
A friend around my age,c9c,1.482935144,+,1
My grades have dropped because of the time I spent on the internet,f45c,1.464550903,+,1
I do dangerous things for fun,a24a,1.453922329,-,1
null,c1,1.443798456,-,1
On a social networking site (e.g.; Facebook; Twitter),f27c,1.433484163,-,1
null,f25,1.426924023,+,1
null,i7a,1.414738177,+,1
I am helpful if someone is hurt; upset or feeling ill,a20u,1.401929295,+,1
I spent too much money on online games or in-app purchases,f43f,1.400399575,+,1
Sent my personal information (e.g.; my full name; address or phone number) to someone I have never met face-to-face,f1b,1.392281872,-,1
A desktop computer,b7c,1.376102947,+,1
Nasty or hurtful messages were passed around or posted where others could see,f22b,1.368481739,+,1
null,i8d,1.349390384,-,1
I use a postpaid plan (i.e.; with contracts),b9a,1.331753582,+,1
Cousin,f14j,1.307687428,-,1
Father,a3b,1.307392454,-,1
A mobile phone that is not a smartphone,b8a,1.306027829,+,1
I deleted any messages from the other person,f16g,1.302684184,+,1
Post my current location and those I had been to,f1f,1.297829443,+,1
WhatsApp,d1b,1.295337262,+,1
I have sent someone a photo or video showing my private parts when I did not want to [translate as appropriate],g3d,1.270526367,-,1
I think before I do things,a20o,1.262276506,+,1
null,i1,1.206697439,+,1
Been in trouble with my teachers for bad behaviour,a25d,1.187110431,+,1
null,i7i,1.176149907,+,1
On a social networking site (e.g.; Facebook; Twitter etc.),f37c,1.168338586,+,1
I get called names or insulted by other children,a21d,1.138428136,-,1
Explains why some websites are appropriate or inappropriate,i4i,1.134593544,+,1
An image or video that shows sexual acts in a violent way,f33d,1.124345728,+,1
null,f38,1.115496418,-,1
null,a15,1.102705932,-,1
By text messages sent to me on my phone (SMS/text or MMS),f37b,1.093869239,-,1
I do exciting things; even if they are dangerous,a24b,1.086160717,-,1
A younger brother or sister,g9c,1.080637998,-,1
Teacher/ educator,g9h,1.068146394,-,1
I talk about different things online than I do when speaking to people face-to-face,d2e,1.057943777,-,1
PisoNet,b6g,1.050332255,-,1
Because of the ethnic group I belong to,a22l,1.04428528,+,1
In an online game,f32h,1.043265858,-,1
I have sold an item online,c4hh2,1.037252702,+,1
Aunt/Uncle,f14k,1.028917674,-,1
Spend time in a virtual world (e.g.; Habbo; Club Penguin; Minecraft [add examples as needed]),i6j,1.019442986,+,1
null,i7e,1.00379878,+,1
Due to conflict / war in our area,a22m,1.001965489,-,1
Tumblr,d1j,0.994325655,+,1
Someone else,h2g,0.951100381,+,1
My brother or sister (orstep/foster/half siblings),f14b,0.948232662,-,1
Practising something I am learning (e.g. maths or a language or music),c10d,0.945796508,+,1
Because of my religion,a22c,0.942775389,+,1
I helped someone else who needed or wanted to go online,c4t,0.936012899,+,1
null,a16,0.924316576,-,1
By mobile phone calls,f27a,0.921985737,+,1
People seem to think they’re better than me,a21c,0.903850302,+,1
Your mother or father (including step/foster mother or father),h2a,0.894976031,-,1
Warcraft DOTA,d15b,0.893142557,-,1
Relatives,b10b3,0.880454417,+,1
I have talked about sexual acts with someone on the internet when I did not want to,g3b,0.85695621,+,1
I talk about private things online which I do not talk about with people face-to-face,d2f,0.85336091,+,1
Step or foster mother,a3c,0.827749901,+,1
I am usually on my own; I generally play alone or keep to myself,a20r,0.8090245,+,1
Do video calls with a person whom I only met on internet,f1k,0.807098179,-,1
I have been asked to talk about sexual acts with someone on the internet when I did not want to,g2b,0.80264601,+,1
Someone I first met on the internet; but who is friends or family of other people I know in person,c8f,0.800302015,+,1
Because of my sexual orientation,a22g,0.795716318,-,1
About cheating,f41l,0.788981098,+,1
Neighbor,h2q,0.776333356,+,1
By text (SMS); images (MMS); or otherwise on my mobile phone,f32l,0.739820645,+,1
I tried to get the other person to leave me alone,f16d,0.73553867,+,1
Sister (over 18),g9b,0.732354951,-,1
Watch video clips (e.g.; on YouTube),i6d,0.70047916,-,1
I didn't talk to anyone,f14h,0.681541938,+,1
null,a19,0.677697533,-,1
null,c2,0.672701306,+,1
I felt a bit guilty about what went wrong,f16c,0.667266351,+,1
null,a17,0.65983178,+,1
In a chatroom,f21f,0.658083791,-,1
I find it easier to be myself online than when I am with people face-to-face,d2d,0.656746161,-,1
null,j1,0.649028725,-,1
Use a web or phone camera (e.g.; for Skype or video chat),i6a,0.631897755,-,1
null,a28,0.607030117,-,1
null,i8f,0.572615938,-,1
My mother or father (or step/foster mother or father),f14a,0.555277653,-,1
Your last name,d9b,0.552727273,+,1
Someone whose job it is to help children [give examples if needed],h2e,0.550096647,+,1
A relative or friend who is an OFW (overseas Filipino worker),c9g1,0.548534281,+,1
DOTA 2,d15c,0.535941605,+,1
Grandparent(s) or other relatives,a3e,0.484988515,-,1
I get a lot of headaches; stomach-aches or sickness,a20h,0.484057988,+,1
I closed the window or app,f16b,0.479950515,-,1
Others,b10e,0.472330834,+,1
Brother (over 18),g9a,0.461303789,-,1
I pay for internet I use (e.g. in a cybercafé or internet cafe; PisoNet),b9c,0.457485327,+,1
Other adult relatives; such as aunts; uncles; or grandparents,g9f,0.453504151,-,1
I have done something sexual on the internet when I did not want to,g3c,0.431065959,-,1
A teacher,f14d,0.42613521,+,1
I got involved online in a local organisation or charity,c4f,0.421283173,+,1
Neighbor,f14r,0.41684872,-,1
I think the amount of time I spend on the internet causes problems for me,f45e,0.401411662,+,1
Talks to me about the commercial activities I am exposed to online,i4k,0.396497117,-,1
A games console [Playstation; Xbox; PSP; Nintendo; 3DS; etc],b8f,0.39376899,-,1
Somebody used my personal information in a way I didn't like,f43a,0.389151728,+,1
null,f3,0.389010959,+,1
My child or children,a3h,0.380235148,-,1
YouTube,d1g,0.363501705,+,1
Via a mobile phone; computer; tablet or anyother online device,f31c,0.339694439,+,1
A tablet [iPad; Samsung Galaxy tab; PLDT Home tablet; etc],b7e,0.329413289,+,1
On an adult/X-rated website,f32i,0.3278419,-,1
I reported the problem online  (e.g.; clicked on a ‘report abuse’ button; contacted an internet advisor or Internet Service Provider (ISP)),f16j,0.3175878,+,1
Other children or young people pick on me,a20q,0.303977379,-,1
I know how to hack certain files,e1f4,0.300292754,+,1
Aunt/Uncle,h2j,0.29576226,-,1
I watched my favourite TV shows,c4cc,0.288016516,+,1
On a media sharing platform (YouTube; Instagram; Flickr),f21d,0.287475707,-,1
Viber,d1e,0.286378963,-,1
In a chatroom (video chat),f37f,0.278502674,-,1
Counterstrike,d15e,0.272525088,+,1
Other nasty or hurtful things happened to me on the internet,f22e,0.267238942,-,1
Because I do not have a permanent residence / house,a22o,0.252431905,-,1
Asked my parent/carer for something that I have seen advertised online,i5e,0.24830909,+,1
null,a23,0.235184068,-,1
I have sent sexual information about myself (like what my body looks like without clothes on or sexual things I have done) when I did not want,g3a,0.232736072,-,1
By popups on the internet (unrequested windows that appear during web surfing),f32j,0.228316863,+,1
Godfather/Godmother,h2o,0.215753339,-,1
I watched video clips (e.g. on YouTube [insert local examples]),c4x,0.213038856,+,1
Because of my height or weight,a22d,0.212603782,+,1
Seek to get acquainted or befriend persons who are Non-Filipinos (foreigners),f1i,0.211329703,+,1
Your brother or sister (including step siblings),h2b,0.209812363,+,1
My mother or father (or step/foster mother or father),c8a,0.204963353,+,1
null,f8,0.200643433,-,1
Friends who are older than me,b10c2,0.185893511,+,1
Someone or somewhere else: please state____,a3l,0.176590775,-,1
Chatting online at school,c10g,0.174528633,+,1
Started a discussion with my parent/carer about what I do on the internet,i5c,0.170904682,+,1
I get on better with adults than with people my own age,a20t,0.16867337,+,1
Receive offers or gifts online,f1l,0.163645115,-,1
Had sexual intercourse,a25c,0.163505387,+,1
I fight a lot; I can make other people do what I want,a20c,0.160131246,-,1
I stopped using the internet for a while,f16f,0.158876353,+,1
I know how to post online video or music that I have created myself,e1q,0.156296667,+,1
I learned something new by searching online,c4a,0.145868287,-,1
I got involved online in a campaign or protest,c4j,0.145455986,+,1
null,f24,0.141243739,+,1
Someone else,c9h,0.138084442,+,1
By mobile phone calls,f37a,0.137330035,+,1
I changed my privacy/ contact settings,f16h,0.136179731,+,1
Asked for my parent's/carer's advice on how I should act online,i5d,0.120712215,+,1
Friend or acquaintance,g9g,0.117987053,+,1
My teacher,b10d,0.116986351,+,1
null,a22j,0.104241973,+,1
Somebody used my password to access my information or to pretend to be me,f43d,0.10177294,+,1
A laptop or notebook computer,b7d,0.101475391,+,1
It is safe for younger children to play outside during the day,k4b,0.100857001,-,1
A tablet [iPad; Samsung Galaxy tab; PLDT Home tablet; etc],b8e,0.097400094,+,1
Helps me when something is difficult to do or find on the internet,i4h,0.096158068,-,1
I feel safe on the internet,d2a,0.093508768,-,1
I do unpaid work,a4d,0.090033924,+,1
null,d13,0.087485776,+,1
On an online video sharing platform (e.g. YouTube; [add local examples]),f32d,0.078602747,-,1
I help out at home,a4f,0.066061083,+,1
I joined a fan site (of a celebrity or popular band),c4cc1,0.064637312,+,1
In an online game,f21g,0.063360485,-,1
Parents (or relatives) of my spouse or partner,a3i,0.054079462,-,1
Someone I first met on the internet; but who has no other connection to my life outside of the internet,c9g,0.049862616,+,1
You can trust people around here,k4c,0.047931179,+,1
I've met face to face with a person I just got acquainted on internet and she/he was accompanied by another girl/boy,f6e,0.047576898,-,1
I have many fears and I am easily scared,a20j,0.043983706,+,1
null,i7d,0.036267577,+,1
A laptop or notebook computer,b8d,0.031575223,+,1
null,f39,0.028888889,+,1
Other (specify),g9i,0.027820534,-,1
My siblings,b10b2,0.027641691,+,1
Your phone number,d9d,0.025386047,+,1
